     93.5408      61.1150       0.5810      -0.1894      -0.2565       0.7308      -0.1238      -0.1909       0.6472       0.3528      47.4162     -15.6117       0.6310       0.5933      -0.2810       0.3530       0.4457       0.5727      -0.1409       0.2016       0.8947       0.1053    2908.0751      74.4723       1.8230       1.0835      -0.5834       0.2794      -0.9530       0.5392       0.2350      -0.1730       0.0430      -0.1672       0.3907       0.6093      51.3953       0.7439      -0.0089      88.6664      52.8412       0.5695      -0.0603      47.0236      85.6649       0.0202      -0.0443     396.4186
    101.6007      73.9754       0.4326      -0.2938      -0.1781       0.6158      -0.2210      -0.1502       0.5100       0.4900      39.3666     -16.0948       0.5826       0.5757      -0.1962       0.3904       0.4359       0.5921      -0.1066       0.2379       0.9008       0.0992    2596.5715     -20.2098       3.3277       1.6301      -2.1680       0.7627      -0.4931       0.9207       0.3257      -0.5955       0.1107      -0.0803       0.5336       0.4664      49.1728       0.8843      -0.0014      68.0209      50.8962       0.7468      -0.0084      62.7233      86.9409      -0.2458       0.1601     338.9940
     81.4272      61.6318       0.5999      -0.2816      -0.2280       0.7471      -0.1856      -0.1692       0.6941       0.3059      46.4067     -22.0917       0.6839       0.5685      -0.3212       0.4766       0.4824       0.5377      -0.1608       0.2686       0.8994       0.1006    2222.3449      -2.0552       3.2216       1.3672      -1.6833       1.0178      -1.1068       0.9027       0.2825      -0.4664       0.1493      -0.1827       0.5868       0.4132      49.1261       0.7910       0.0125      76.1165      51.9188       0.6379      -0.0731      52.8247      86.3109       0.0042       0.0466     425.4100
    102.1017      62.4162       0.5768      -0.4986       0.0178       0.7160      -0.3234       0.0129       0.6307       0.3693      43.0880     -24.9006       0.7386       0.5723      -0.2031       0.3003       0.4924       0.5484      -0.1017       0.1682       0.9071       0.0929    2238.5079      24.1453      -0.4042       2.1739       1.1542      -0.2048      -0.1394      -0.1297       0.4835       0.3690      -0.0342      -0.0260       0.4629       0.5371      49.7231       0.7487       0.0540      62.4468      52.4261       0.5440      -0.0393      65.4675      88.2948      -0.0361       0.0658     413.0768
    102.7703      65.9923       0.4818      -0.4946       0.0912       0.6683      -0.3509       0.0724       0.5552       0.4448      36.5216     -10.7191       0.5610       0.6085      -0.2942       0.3366       0.4078       0.6232      -0.1541       0.1972       0.9138       0.0862    2773.1384      76.3405       0.7676       1.7724       0.2031      -0.9387      -0.2888       0.2201       0.3677       0.0594      -0.1404      -0.0483       0.4669       0.5331      50.1657       0.8354       0.0233      72.8780      53.2156       0.7038      -0.0343      42.4597      88.1580      -0.1193       0.2874     415.3667
     94.1338      72.0744       0.4807      -0.3789      -0.0971       0.6645      -0.2748      -0.0790       0.5716       0.4284      32.2460     -18.9659       0.7210       0.5404      -0.2791       0.3209       0.5057       0.5312      -0.1439       0.1857       0.9258       0.0742    2205.3708      41.2324       0.7765       1.7933       0.2951      -0.8316      -0.0209       0.2389       0.3853       0.0888      -0.1313      -0.0037       0.5240       0.4760      51.1042       0.7940      -0.0127      68.8318      52.9858       0.5875      -0.0112      57.4779      86.4807       0.1713      -0.4369     362.8873
     88.1389      67.9418       0.4843      -0.3759      -0.0717       0.6813      -0.2776      -0.0595       0.5821       0.4179      33.9222     -16.3852       0.6950       0.5503      -0.3642       0.3781       0.4890       0.5463      -0.1898       0.2215       0.9199       0.0801    2042.4781      54.8145       1.7191       1.1300      -0.0679       0.0108      -1.0591       0.5115       0.2365      -0.0200       0.0017      -0.1846       0.5734       0.4266      50.6845       0.7132      -0.0076      63.0829      52.7515       0.6599       0.0011      57.9781      87.2088      -0.0156      -0.1117     398.1680
     72.9135      67.9752       0.5005      -0.2473      -0.2018       0.7201      -0.1867      -0.1719       0.6437       0.3563      33.3921     -16.8457       0.7065       0.5635      -0.3656       0.3826       0.4881       0.5505      -0.1874       0.2214       0.9247       0.0753    2319.4076      11.0854       2.9247       0.7490      -0.9029       0.5197      -0.7817       0.8315       0.1494      -0.2548       0.0769      -0.1306       0.5641       0.4359      50.1199       0.7587      -0.1209      62.8382      52.4556       0.5563      -0.0006      50.0967      87.0425       0.0319      -0.1888     421.3311
     81.4445      69.1101       0.4916      -0.2603      -0.1937       0.7017      -0.1925      -0.1608       0.6180       0.3820      45.7838     -22.2942       0.7116       0.5085      -0.1969       0.4012       0.5167       0.5155      -0.1034       0.2366       0.8917       0.1083    2890.0848     107.0415       3.3594      -0.3050      -1.1902       0.7321      -1.4488       0.9799      -0.0650      -0.3543       0.1129      -0.2508       0.4105       0.5895      49.4162       0.8018       0.0074      79.1906      52.3586       0.5998      -0.0334      52.4351      85.4010      -0.1669      -0.1703     459.6025
     81.3382      71.3060       0.5067      -0.3055      -0.2425       0.6963      -0.2164      -0.1932       0.6489       0.3511      43.3320     -14.8613       0.6430       0.5310      -0.2462       0.3820       0.4787       0.5557      -0.1328       0.2318       0.8915       0.1085    2887.3114     -32.4137       2.1389       2.0338      -1.4339       0.9362      -0.1712       0.6184       0.4271      -0.4233       0.1425      -0.0293       0.4247       0.5753      47.7581       0.8476       0.0507      69.4251      51.4575       0.5837      -0.0212      70.2053      85.3432       0.1594      -0.0971     419.1900
